,VALOR_FATURA
2634,437.5
28322,45.38
59152,49.29
65119,837.48
64647,152.69
32327,4156.86
31418,43.25
31882,1021.99
40366,1929.49
55578,3714.86
8596,254.85
35217,35.67
7361,24.24
5020,1108.1
2831,4936.0
45796,5252.5
36736,46.46
33924,1154.26
37557,38.35
61840,13097.83
607,24.24
17435,35.52
31040,48.81
26846,1537.66
52309,27.98
10770,48.73
24399,83.22
36046,678.23
8661,687.14
54336,3533.82
46850,31.94
54421,48.46
57551,504.08
10875,55.24
551,42.18
8598,1108.74
48209,81.49
492,24.24
16385,24.24
56752,15989.53
25334,1026.77
35832,5478.73
62796,3479.86
63280,3142.95
18001,1329.28
13889,6204.56
12113,15735.33
30889,317.74
24599,893.84
51193,70.8
8397,24.24
51235,3272.69
44081,3022.14
24744,36.17
49850,997.45
54290,32.15
83,24.24
55953,187.82
11773,24.24
64159,2089.85
57635,932.53
65558,1071.74
44291,31.74
10707,17.94
63030,279.31
56949,32.11
35904,2600.68
24038,57.53
56220,6343.49
35841,4910.63
16328,24.24
28703,2444.97
30036,28.38
8928,48.73
46705,27.62
54190,49.18
42885,208.55
49805,101472.83
44941,26.69
60954,8728.54
5132,27.98
28946,32.39
60630,56.06
32506,1652.02
10756,606.71
58905,2733.43
29875,32.39
57746,27.82
10792,31.78
32355,30.83
16805,59.96
30382,280.31
2103,3005.41
62085,49.75
62688,3150.49
47275,62.17
31389,27.47
42944,46.46
15456,13905.04
33021,234.73
11399,1180.75
50414,2631.27
14046,288.44
21820,44.73
27857,56.37
52611,27.83
9474,387.88
64191,405.27
3134,3252.92
34567,3370.38
48303,32.12
61793,440.15
60327,409.16
58896,905.78
58735,600.04
38896,3452.81
54937,4468.9
41802,573.03
911,137.28
14454,31.76
24523,31.61
59777,32.11
45659,13944.49
44737,26.69
34846,728.7
17407,42.18
16460,337.23
2756,848.37
58214,2016.16
28259,49.71
50682,32.11
39600,9275.54
10682,289.86
31514,30.83
55380,1321.54
626,4100.93
44569,187.4
38547,371.78
65437,75.4
47915,48.41
57874,522.88
63221,12704.67
14034,2393.35
19450,28.0
54477,9335.45
38922,5792.94
59409,167.19
26498,864.42
27810,11437.82
49425,55.88
13547,24.26
35983,211.77
59446,598.1
31325,128.3
47680,172.04
14387,113.81
62142,75.87
26916,1515.35
59917,5717.61
53910,858.53
64529,1711.33
54538,4203.93
56924,36.49
31587,30.83
17995,124.09
63454,4281.11
24611,27.5
27121,2419.46
23729,3024.5
40969,12055.88
16146,1089.53
6212,39.29
31541,194.25
34659,1781.42
61170,2013.13
1238,39.28
48693,4440.97
38555,1287.22
34187,999.43
9292,2238.82
54602,330.84
4855,5541.67
38252,46.49
35145,20.15
63862,861.18
19284,2152.23
54182,9463.45
51825,234.39
49872,36.41
3491,2162.19
14191,354.89
25785,32.37
25790,32.39
24803,55.79
43259,30.83
33557,65.97
17251,768.81
27802,32.39
40168,3299.89
50212,244.88
27515,4394.95
6593,3518.57
14795,24.24
36898,3960.97
28680,3229.62
51021,2605.29
9104,5259.54
62303,11794.2
18171,24.24
27203,32.39
43531,5327.08
48984,264.24
42381,30.83
29274,3813.98
61132,1849.98
30624,136.68
969,1942.17
4430,470.28
61386,331.41
2895,42387.91
15206,3478.4
2904,195.79
21919,31.09
14147,1229.36
21211,55.24
48945,718.3
37230,8679.11
18621,232.75
20410,48.84
57553,55.98
48044,8686.69
5354,318.33
44233,1092.7
3747,24.24
22065,1991.26
42994,30.83
2239,17.94
45252,12706.65
57124,27.82
34922,5267.8
31932,43.23
31013,30.02
6646,7972.68
32354,30.83
14287,1329.36
2546,48.71
7880,42.18
56616,27.82
62168,249.06
1714,8058.27
19939,28112.17
26444,9794.91
64333,1160.7
11001,42.18
59575,1967.3
9418,3150.56
63750,108.36
13557,3721.96
10475,103.45
42875,30.83
33712,4005.9
8933,65.74
37219,329.48
44605,2739.08
30553,688.09
60964,2420.16
46825,857.98
38678,12678.6
8792,24.24
17413,454.27
60856,44.99
24055,3070.76
52350,2399.33
65205,104.65
32713,30.83
55545,32.11
63716,158.3
21195,242.37
13004,8992.39
46086,108.26
7398,24.24
59038,55.92
50833,558.51
23724,8518.62
41721,60.79
19879,487.34
50304,27.83
5514,28.0
814,24.24
19114,68.33
1135,27.98
30034,215.63
7256,104.29
19205,1229.33
51924,56.04
14818,74.73
29577,32.39
44598,2646.47
1343,2217.31
24091,173.5
50495,49.31
57941,76.25
43895,40260.06
27963,33.98
51903,70.85
32619,4599.67
29061,7558.57
1361,42.18
35478,48.42
1241,590.01
36393,4160.44
55386,27.99
45066,39.06
56574,1848.58
46616,597.96
36787,800.67
48536,27.85
10888,104.17
54866,32.15
1935,150.16
23246,191.96
29575,11439.62
19799,176.09
64560,7107.16
33947,17645.78
51969,20.59
15772,7344.93
50937,48.41
40755,2059.66
23341,56.35
26324,32.39
41409,6184.32
53906,1552.99
32429,2414.26
51585,27.82
32576,18581.13
3033,42.2
13286,31.74
20886,1149.51
59491,27.82
49198,97.07
24687,31.91
45309,32.61
27639,135.05
15085,7738.95
41461,280.74
10000,55.24
34788,27.2
57856,63.49
315,104.29
4648,43.02
1758,2314.28
59513,9409.55
14363,123.59
42595,1452.08
38002,778.17
61239,322.99
53644,130.9
54162,1228.31
47007,20.51
62738,10224.2
39321,30.83
28574,701.65
29366,331.95
2967,75.33
34139,136.18
21116,4082.37
37588,1176.41
13938,2234.76
6178,24.26
35629,47.34
9158,24.26
37545,879.59
6039,94.41
13327,1065.12
62301,3751.51
13140,27.98
32561,20624.19
20595,39.49
18446,55.22
57359,1065.52
49609,311.75
27740,49.8
51433,1132.52
28438,5403.04
9623,28.28
10847,1710.63
13441,5543.97
55053,116.85
3451,62.06
817,552.64
20009,748.62
12118,108.77
34771,196.63
7374,321.41
18789,2455.1
43458,30.83
12600,65.63
55222,581.22
15782,24.26
35560,31.41
43506,30.83
11739,526.33
15168,27.98
28972,8763.21
31673,26.8
28546,175.13
28088,32.37
23155,787.35
40602,19.76
44871,53.58
11489,827.69
36179,2768.27
26881,188.69
52184,926.19
24233,925.04
31174,32.38
52224,972.49
24347,258.71
8612,2332.57
28341,353.2
33818,30.83
40449,591.1
3140,39.32
31285,30.83
62672,1444.96
31748,5381.28
15946,321.45
23449,1096.77
14806,48.55
55518,85.99
56792,6557.99
23312,49.77
32565,26.69
31555,1096.41
44796,555.2
57169,7184.05
28136,18832.97
35361,4448.48
238,24.24
6071,42.2
33841,498.11
39608,1706.95
34058,237.72
5046,2352.62
51424,3966.65
4395,682.47
42269,1927.8
12011,42.18
14531,35.9
19648,281.17
38590,3054.91
63361,235.03
47269,36.4
49481,78.99
16098,66405.54
22147,1272.4
53362,45.15
31656,4094.45
50374,119.34
52205,343.22
64375,605.32
28642,563.64
62059,46.02
43001,60.79
5801,847.78
24196,545.12
44179,84618.4
18569,149.83
65359,504.92
47427,130.63
28603,7393.43
23388,143.17
61057,464.77
47338,40.83
29301,48.99
15627,693.92
29446,62.71
35323,1289.35
20788,28.0
13116,857.28
537,1832.46
23919,45.66
33086,93.15
36053,43.23
31703,26.7
35965,27.28
35346,54.47
43321,1242.88
41017,30.83
54317,22223.81
6339,215.96
31530,4364.23
32225,39.15
863,42.18
19128,156.03
37653,26.76
27230,32.39
39675,26.79
17512,105117.76
65094,461.85
59732,32.15
43770,4090.19
31848,1329.63
52917,1110.09
60562,7451.34
6852,61.78
36472,1242.51
29346,45.42
16640,228.92
11516,4222.06
9753,299.37
36227,30.83
43077,2282.16
36048,212.37
19560,55.2
50856,262.72
65126,86.63
23683,472.08
31537,72.14
28506,2795.16
52481,187.01
7057,24.24
54970,201.1
19932,75.26
17179,42.94
51886,444.79
11326,3823.09
42253,299.24
10202,988.26
46921,31.99
38856,93.12
48504,2261.91
33034,1489.07
64591,931.02
23803,544.43
19403,1149.04
11814,1891.99
1529,31.76
38493,999.37
2562,68.26
11112,6159.45
50857,12194.69
43254,19.76
51700,32.12
4784,2560.08
64296,76.05
15709,2212.71
87,727.16
36925,46.49
62886,49.75
59477,8743.25
48416,32.11
65717,4211.1
22032,3916.1
5454,660.53
6508,1329.78
12812,31.74
12540,35.69
14884,68.3
31674,161.65
9938,185.53
21057,288.32
20287,637.6
60651,2136.14
845,48.69
15737,48.69
51577,32.12
29725,32.34
43085,30.83
2615,1794.63
36451,426.86
31225,430.12
53188,85.73
4840,471.6
57704,85.73
58402,49.29
59838,32.15
38077,125.46
39398,1043.81
53380,347.14
53276,597.59
54992,56.17
52995,1387.34
6777,5140.25
54386,27.82
13962,3600.01
60573,3188.06
60692,20.59
59521,27.9
15696,104.15
27934,601.92
14270,1309.66
41164,5091.81
50738,32.12
41345,90.91
23697,352.9
59993,63.44
51947,32.16
46580,764.28
53726,7687.51
51905,48.41
16574,470.32
3720,318.15
6952,570.1
36810,1762.3
47045,1957.45
35931,4444.69
22719,2969.98
50083,3328.43
43819,10824.55
44442,182.67
1803,242.46
43075,82.38
62018,32.29
65507,69.43
64358,5167.08
58215,906.62
899,1148.96
59519,32.15
37763,208.71
55231,1187.5
7741,2735.98
26582,448.22
63882,186.94
20591,1848.11
60816,2476.04
54994,82.09
18011,55.24
43391,372.15
138,288.49
12655,43.05
16238,28.0
31994,4962.95
16906,109.12
15640,24.26
56245,3253.15
57125,1020.72
28712,10564.77
5735,71.11
50097,1778.14
46673,68.13
65185,879.28
55580,27.82
50173,4220.11
23559,32.39
25431,56.33
49939,211.73
28550,56.35
51274,48.41
54117,14355.92
17923,242.15
7810,131.69
56509,32.2
1624,229.0
15099,48.71
27180,109.54
35414,31.32
4308,2452.1
1533,39.54
29720,280.13
44748,778.96
59792,40.82
9337,39.28
21185,131.39
37254,35.07
36839,68.24
39757,86.75
58182,32.2
62803,152.82
40639,518.38
16607,24.24
46266,204.07
13731,4531.41
57383,8061.81
41116,800.44
38185,47.43
6661,2712.76
64472,12128.99
42442,237.55
51501,27.82
13016,17.94
22253,822.41
54884,44.6
33979,1752.32
25995,6849.89
64279,250.07
51882,32.12
43053,2436.58
6882,3257.57
5622,763.71
32112,47.31
30991,26.8
4504,747.1
25769,333.66
22896,894.83
49601,577.8
44061,1787.88
22193,521.88
22432,2332.28
1063,2214.9
60583,6881.08
33580,39.06
26982,158.31
52037,1778.15
31350,800.33
44619,89.12
5643,39.29
2823,520.6
19116,337.89
58357,55.92
51027,32.11
52397,11615.69
49015,27.83
58976,40.74
15069,242.05
23563,544.46
32226,47.35
11592,10568.18
3078,24.32
48734,133.58
14945,6486.9
30978,2689.56
47005,386.23
14425,123.69
7480,11277.17
61024,70.9
65652,2453.28
55243,981.46
18911,31.89
15700,24.24
18604,6796.16
62147,7041.61
24944,8818.04
18204,39.26
34158,390.39
16092,553.45
53004,301.2
3476,42.2
64830,2414.69
37242,30.83
9684,2514.35
24800,119.3
62913,467.93
45826,596.77
49656,119.34
34337,120.76
27448,36.74
38821,208.36
2598,1832.29
18038,8662.76
8687,93.64
53689,108.25
18810,5547.07
47368,1213.12
35855,11911.45
20284,28.0
44391,472.72
61966,27.82
29347,910.82
29802,8160.33
29271,958.38
12483,2399.67
25291,28.06
29602,2046.51
40471,31.02
56479,407.7
63059,1484.17
64366,8576.5
9371,3296.73
56570,227.69
51898,4151.76
3380,59.93
41353,8004.24
10332,24.24
37977,104.47
19870,65.52
8793,48.55
61019,174.87
58904,6073.49
60001,48.62
52604,36.43
28604,49.45
48815,558.9
10619,2332.03
49143,27.85
13275,54.16
40462,161.7
31340,2724.8
57475,48.84
59573,10300.54
58636,18480.46
41862,297.98
47375,3322.79
45679,428.9
59428,27.94
14801,683.8
28555,2491.24
51388,365.16
43544,4364.27
964,24.24
41181,777.82
55830,783.31
19074,6370.31
53462,1965.06
57597,233.02
23007,50.22
4690,25429.65
32795,1479.61
54177,15597.53
33771,650.09
4627,4314.17
388,24.24
30728,668.27
39995,34.97
15245,1811.29
38007,19156.19
51127,1845.84
32024,6886.25
58793,13939.8
9511,55.22
54837,2381.07
28778,28.42
9178,24.24
59451,973.39
11232,213.47
4954,429.81
12133,113.91
39509,866.82
48014,7115.79
64676,142.2
28926,1816.3
56460,5080.47
62907,25193.18
34882,54.66
32965,1132.0
1543,406.76
32318,30.76
41964,150.72
48264,32.11
48108,27.9
32362,237.53
42603,117.2
43758,2541.04
17637,34914.54
64516,25925.22
47361,55.88
32653,53.64
22806,47.53
35330,27.2
18044,4583.16
57567,3397.26
23834,21041.45
23300,1514.77
57439,63.44
61478,1847.87
10672,24.24
54778,124.82
60240,427.0
57677,2937.03
45029,6433.88
48667,32.12
56877,3347.35
45777,63.37
53893,32.35
20583,5405.44
58084,2567.67
59382,78.31
456,104.05
2166,55.24
56673,6180.78
15435,109.03
65631,80.62
13760,48.61
36710,60.13
10641,24.24
48939,387.76
9504,487.43
12246,7726.16
7928,2573.64
40491,30.93
45018,34.95
20685,28.0
54444,3763.9
51207,6681.63
22615,3487.49
62236,1257.12
14566,328.08
28286,56.32
56428,845.11
52207,8605.41
35381,303.76
4949,3097.2
1451,189.56
24752,806.43
52961,1570.9
32947,756.39
50252,19324.53
49228,1225.79
15422,166.09
1853,1561.7
64885,6388.63
29749,79.14
63511,3221.5
19449,35.52
3044,707.28
49878,8528.41
36493,1353.12
54579,69.37
58490,1389.3
26666,264.98
16996,27.98
5254,406.65
7033,1129.4
11579,5071.74
33178,276.69
64079,1993.78
55582,636.0
25207,63.9
52864,571.52
29196,9659.92
34176,14883.0
39545,57792.17
34433,39.96
16668,6701.58
26094,563.89
31202,100.73
47754,56.97
55446,32.11
57072,142.26
4874,55.22
29863,41.09
37450,26.76
54609,5072.7
13328,24.24
22412,2241.87
62188,63.56
30035,28.46
43240,26.69
10819,4435.37
40935,518.15
728,48.73
18338,1389.15
20245,24.24
23557,131.87
42258,1286.31
57725,49.29
61369,4228.35
35962,66.34
47200,27.82
7825,7411.81
25198,1583.4
33115,1032.35
42182,35685.34
53237,142.72
18826,7224.08
4738,86.58
61321,3756.52
29124,1677.8
55368,78.42
1440,94.43
38132,180.45
12573,1451.29
44551,512.79
62963,150.94
21692,185.11
56742,56.06
4116,74.73
22689,103.5
16835,6675.39
14717,42.18
13555,647.36
20093,1831.3
28188,1190.37
5391,55.25
1407,31.76
56672,50.15
60545,28.11
13767,55.22
37785,481.78
27647,429.5
143,255.19
49022,2124.26
1626,404.34
23548,56.35
51281,1502.0
9668,11850.99
48824,55.88
41508,1114.71
5150,3275.75
58417,31.63
2327,305.17
50931,32.11
12388,304.97
29461,32.41
41568,1574.04
32955,109.16
41187,103.8
64668,95.12
48232,40.73
47454,141.74
42456,1684.88
32274,12681.83
35532,4587.98
51015,85.73
35508,657.59
14715,94.46
50964,63.34
21803,1090.5
30085,32.39
22261,43.02
5566,2511.74
54959,97.69
37661,1707.08
48355,27.85
54114,3396.21
29744,4023.09
12582,970.14
968,1804.56
22905,3680.5
29563,2605.82
2406,16522.7
63691,96.52
26433,109.29
26745,601.62
32675,1021.51
38811,778.6
62023,40.97
26934,2071.16
9245,8683.06
56954,32.11
18430,39.37
12787,113.99
64770,7157.03
56553,1644.18
46917,519.34
19924,48.71
3749,28.0
65647,6740.33
32150,11407.47
34282,3580.08
37780,36.77
10150,2754.59
63605,75.04
46646,695.17
41188,238.15
33478,4661.02
28280,62.93
58122,12554.33
35178,213.81
14668,163.44
38469,30.83
4499,2695.77
58811,312.71
62201,49.29
41060,136.24
18080,42.18
55562,309.93
19345,8708.35
15913,24.26
48206,10749.82
32500,43.23
16558,86.31
55319,70.8
13212,24.24
35063,95.46
38613,212.32
34387,95.26
45402,53.89
37179,287.4
63194,3039.14
5689,1067.22
31117,109.1
50820,1409.75
28764,333.62
60338,4935.82
16521,3116.72
28692,1491.34
61736,48.41
17025,1918.63
38258,389.75
39973,800.49
14817,487.42
2188,150.11
61810,36.59
26354,3609.38
20126,1710.58
27653,48.92
22476,859.48
42064,9672.31
6644,5102.52
36125,866.89
50835,1755.33
32822,7560.16
7751,228.89
1521,24.24
45404,31.04
62485,410.15
48280,6632.56
18939,48.69
11772,28.21
49367,262.53
23973,497.03
63016,343.18
35915,469.45
58610,6289.76
58784,13420.73
39046,1000.0
19255,388.18
20626,1372.66
7977,55.24
15955,3632.4
4640,24.24
51040,130.54
13782,213.48
25701,97.86
22564,6947.73
17562,288.46
38911,53.64
559,1649.89
34082,43.21
40942,588.24
51754,49.45
31982,601.63
52268,539.67
50811,6388.61
22520,14227.6
43645,20.04
6524,1649.83
43410,4116.54
30078,41.09
41590,1887.02
14496,354.7
47518,36.43
8699,31.78
33784,20.42
24958,133.19
6886,35.5
15133,687.02
14239,4294.22
15324,19707.34
13368,8594.32
27987,69.35
60288,3374.94
3816,580.07
39286,30.82
23373,71.39
64459,5104.26
5283,24.24
44895,39.67
1841,39.49
42157,3540.6
9150,42.24
14199,2715.64
30457,1444.62
38506,47.3
54857,40.77
1974,1433.49
26775,131.8
5028,42.27
63714,74.0
35479,69.15
3972,3718.43
44919,93.12
3352,55.22
23135,61.66
47591,1892.96
63782,27.82
8302,116.3
56915,905.48
35251,28.02
7838,24.24
18018,3822.15
65223,91.62
12931,74.87
48326,27.82
30099,4527.34
29475,120.33
26298,3650.88
40656,2305.7
62646,2482.85
8286,24.24
32440,47.33
36917,165.37
56882,142.29
25152,152.48
7051,4934.12
317,730.04
32240,34.97
1724,988.71
56665,2681.44
43092,2023.96
14156,5119.47
27947,28.06
18353,24.24
18753,28.0
22858,592.14
50112,1087.32
377,2832.27
64546,28.83
19081,1454.7
61870,40.88
46198,32.12
54597,1481.47
59115,293.44
31776,5975.83
28178,32.39
47546,3642.43
27721,108.62
50649,3803.26
5303,94.09
2330,163.32
405,12532.49
56332,6693.08
19725,5355.92
38529,1839.24
19806,77.24
54360,27.82
35095,2227.61
49666,1894.61
33722,223.04
53922,6337.35
40438,7507.4
65377,55.76
29141,28.54
32254,3914.91
43090,104.06
46239,32.23
25494,45.44
14963,27.98
4200,59.98
12657,38377.49
49757,288.67
59351,56.32
12587,42.22
59410,27.99
14241,215.64
21225,3439.61
37625,1044.34
24736,31.93
60501,62.29
51794,88.56
35464,31.41
24908,69.03
16788,338.02
6367,1895.45
19621,3116.85
30319,56.35
57212,8025.99
41842,1308.7
37968,5980.23
17140,3941.25
8497,28.0
33742,30.83
56548,1503.84
14316,1248.78
22596,28.4
58200,4798.91
61173,27.86
25048,6219.23
60280,426.89
53369,48.41
19082,71.02
36371,5691.98
21772,51.6
29100,2698.55
63986,32.39
55911,407.37
49519,4035.59
27856,937.71
51587,36.4
58014,248.14
9605,24.28
50441,48.46
61572,78.95
17583,55.24
42592,445.18
48563,90.36
2525,438.87
33277,213.68
42932,1375.65
22574,3879.08
7169,6257.77
58401,1157.02
2998,487.25
50047,29.48
2821,408.48
39025,30.82
38791,572.93
18504,3177.51
22855,26.71
23327,1649.79
14560,2181.46
46752,276.19
55058,90.14
271,242.37
42730,1065.86
36173,34.95
35281,36.11
15515,687.12
48283,2146.85
25989,910.84
30049,75.65
15068,216.5
4435,2694.61
16287,71.0
17048,114.03
6470,24.24
63203,56.0
9471,305.07
37496,214.1
29814,32.39
32149,335.66
59171,55.98
8779,71.23
51918,107.69
5298,42.2
42402,318.73
45536,1319.19
11111,24.24
12998,741.59
8346,767.46
64167,3245.92
43283,4625.43
22641,59.63
34868,153.52
31594,53.64
30434,2048.64
48737,107.68
25596,9799.56
24174,87.27
12730,123.8
57496,636.1
42950,165.1
42054,10212.27
15140,321.62
42849,2393.39
64261,107.55
31898,481.67
6055,709.49
64243,5146.85
25972,563.8
20853,4674.51
43732,250.51
32766,866.1
21912,28.0
4335,24.26
59318,484.2
44722,46.46
18924,4436.5
33511,5767.53
16676,3096.78
56487,1253.66
9878,289.81
23990,49.71
36712,5847.3
22587,7422.76
22369,1099.07
30704,59.71
7077,387.85
2551,24.26
34228,309.51
42552,1354.05
40040,60.82
59195,27.82
12121,3217.11
31750,5196.34
16627,114.03
34568,432.25
10715,242.21
7699,3498.7
19755,85.11
54743,40.7
8931,28.0
45216,115.06
12493,27.98
10457,1751.05
1678,48.73
11005,787.72
47586,546.06
32726,144.94
40119,26.69
33351,7638.21
56324,36.58
56933,3090.68
30951,1960.31
29625,3030.57
48969,108.1
53989,791.37
34869,69.32
16830,578.91
44255,31.61
11959,2754.59
31307,43.27
2633,948.14
43356,8704.35
51123,425.32
34783,394.8
56258,718.61
49498,55.81
14098,1551.57
49840,141.86
57869,3671.99
53123,71.38
48703,10074.42
17439,42.2
30501,295.23
13405,24.24
25488,817.9
54071,7479.02
2869,3199.94
58805,86.13
22279,3987.27
51049,2950.51
43618,31.18
21778,791.71
48663,48.42
7434,2572.92
34215,27.2
2050,55.29
55648,429.6
42702,1397.29
3551,2049.68
35494,712.27
49135,5955.08
13176,2233.8
40272,1782.12
47941,148.99
14866,2814.73
49738,55.83
37046,53.48
32295,3137.41
16514,6392.08
54828,89.16
954,1492.06
64868,6219.51
8964,229.25
38784,193.17
2678,17.94
4226,2354.92
6287,42.18
29788,32.37
50335,2032.21
56040,27.86
38497,954.72
48884,8419.35
40503,30.82
18136,31.84
28984,125.82
45157,3838.69
52514,9284.76
4124,24.26
17734,727.36
17738,94.51
6517,371.58
54843,1715.82
55145,2493.08
59812,3022.7
5652,486.85
31084,75.8
50403,36.43
36672,75.81
12485,4102.11
25659,56.35
25577,6494.38
6409,24.24
2508,17.94
61059,97.13
37862,7819.71
223,65.57
65273,91.43
65280,149.84
54841,27.82
37810,5664.32
24603,1299.83
16294,24.24
3273,607.25
33677,518.33
46807,36.23
32185,53.64
41161,19.76
33529,30.83
39859,276.87
17204,104.22
4919,32342.23
58631,4341.92
58,28.41
5587,104.2
42257,78.46
36205,128.34
63797,36.68
36552,46.46
45097,40.31
46245,651.67
27407,111131.39
45001,128.42
39985,46.51
65583,16788.53
37562,2018.6
57930,560.81
2786,388.85
52133,157.24
28950,2339.92
56839,96.97
50992,70.8
49435,3712.05
24269,2540.77
65142,1510.84
12930,20121.37
13934,55.2
56092,13411.84
59011,27.82
22076,2152.74
2170,55.22
46208,8338.34
55929,32.15
29013,41.13
60498,75.25
33503,5117.41
3006,104.25
21322,24.26
33313,30.83
32446,933.04
25602,3311.51
31417,287.51
47706,1196.54
1423,622.95
53556,32.15
46771,85.25
20124,438.02
4610,927.48
43744,8043.22
10228,3052.38
64095,1717.4
12398,1289.83
9996,42.98
2709,24.24
40220,8236.68
10051,1168.7
30598,47.39
34926,947.82
61677,1900.91
7636,1652.54
4005,309.09
34253,1335.23
22667,797.86
3622,3034.67
57197,48.41
54725,787.23
59284,36.49
31021,48.81
5404,24.24
65101,65.5
51270,1454.61
12810,1189.14
43751,76.67
10873,35.46
37323,103.34
15031,3235.02
25871,1096.14
50276,6087.3
51196,32.11
51285,444.61
20163,39.2
20979,175.44
15828,7575.96
29429,13215.9
2575,1090.08
31226,41.1
32050,26.69
33456,67.99
18118,27.98
17717,24.24
4807,28.0
27943,134.86
61452,78.42
24680,31.76
58012,3211.01
4611,1226.31
1552,340.29
20926,7059.07
40205,1486.21
62502,55.98
31474,372.2
17949,2051.48
18788,28.0
61728,56.37
47598,902.89
297,24.24
33095,193.08
41129,4138.92
51350,96.97
48406,27.82
40753,1397.42
6005,687.08
19045,687.34
53953,55.92
7035,74.77
6094,54.25
13946,4008.58
1089,114.0
40537,1507.44
63421,56.22
36065,4962.17
44323,62.48
33447,235.62
58250,2968.79
35676,31.41
703,1348.88
39671,866.63
21200,926.46
21184,42.96
33366,39.13
64457,32.11
29112,3999.11
1228,24.24
48214,354.21
44397,273.6
65633,11418.2
51642,55.88
61470,7825.5
