ANO_VENCIMENTO,MES_VENCIMENTO,TRIMESTRE,VALOR_FATURA_lag1,VALOR_FATURA_lag2
2023,7,3,298.66,49.45
2023,9,3,1614.06,171.96
2024,9,3,98.67,50.06
2022,5,2,24.24,24.24
2022,12,4,9787.49,1558.29
2024,8,3,36.48,36.55
2022,12,4,35.48,71.02
2023,10,4,104.68,82.52
2023,9,3,3298.72,5248.13
2024,5,2,35.8,275.75
2024,2,1,827.16,521.4
2022,11,4,101.51,93.96
2023,10,4,1629.07,1662.57
2024,2,1,1573.95,999.71
2022,12,4,3136.03,5446.77
2022,12,4,48.69,42.18
2023,8,3,43.18,36.72
2024,3,1,2393.14,2290.45
2023,7,3,82.65,202.97
2024,11,4,65.46,1289.94
2022,10,4,2954.13,2354.3
2022,12,4,454.59,1248.95
2024,8,3,264.25,577.67
2023,11,4,19.76,20.13
2024,11,4,27.82,32.11
2023,6,2,152.37,160.89
2024,5,2,30.03,234.35
2023,11,4,770.98,780.9
2022,11,4,55.32,48.98
2024,2,1,30.87,26.69
2022,7,3,2678.34,4653.62
2023,10,4,139.31,153.34
2024,9,3,2475.2,3442.35
2023,11,4,47.3,35.63
2024,5,2,4845.76,4710.0
2024,2,1,390.18,456.84
2024,1,1,65.91,128.39
2023,1,1,24.24,25.23
2023,8,3,7111.65,7752.95
2024,11,4,45.16,45.12
2022,11,4,71.19,71.06
2022,6,2,927.83,1148.07
2024,9,3,13939.36,14154.02
2024,10,4,592.8,51.07
2023,6,2,32.37,32.39
2022,9,3,3737.34,1912.15
2024,9,3,32.15,32.15
2022,8,3,1911.24,1469.93
2023,1,1,31.93,35.54
2024,6,2,2654.18,2814.79
2022,9,3,95.23,114.65
2024,11,4,531.83,596.53
2023,3,1,52.11,42.18
2023,1,1,470.99,404.55
2023,9,3,26.69,34.94
2024,11,4,116.32,200.81
2022,7,3,29.35,35.5
2024,12,4,2730.91,2667.09
2023,7,3,32.37,32.37
2024,2,1,609.45,645.96
2023,4,2,505.73,215.04
2024,1,1,144.97,136.65
2024,2,1,9403.15,4965.54
2024,7,3,20847.47,18524.99
2023,7,3,49.35,2371.79
2023,6,2,841.19,1003.54
2023,3,1,27.98,27.98
2024,5,2,55.88,55.88
2024,4,2,233.46,172.36
2024,8,3,49.36,45.0
2022,11,4,4028.97,2523.18
2023,1,1,27.98,24.24
2022,8,3,847.6,647.05
2023,6,2,108.43,45.36
2024,3,1,105.43,53.59
2023,11,4,4098.62,6337.82
2024,1,1,125.33,60.82
2023,2,1,6654.48,3316.89
2024,2,1,47.33,318.42
2022,9,3,9223.93,3139.59
2024,8,3,7293.27,7656.82
2024,7,3,48.42,48.42
2022,10,4,418.2,452.99
2023,12,4,2767.78,2417.18
2024,9,3,488.27,368.41
2022,6,2,74.86,74.85
2023,7,3,28.06,41.12
2022,9,3,11985.74,11607.37
2024,7,3,903.21,949.13
2023,1,1,10742.33,12722.21
2024,6,2,32.12,32.11
2024,3,1,303.88,46.46
2022,7,3,16184.59,5802.25
2022,7,3,5783.6,7408.72
2024,6,2,427.74,157.26
2024,4,2,45.07,41.23
2023,5,2,28.12,28.12
2022,8,3,156.23,146.52
2024,7,3,27.83,32.4
2022,12,4,1067.05,519.6
2023,3,1,46.09,43.04
2024,1,1,82.39,103.92
2024,2,1,734.19,646.02
2023,4,2,798.34,537.4
2023,6,2,2467.03,2742.64
2023,12,4,238.33,1287.03
2024,5,2,349.6,187.33
2022,6,2,9134.21,18801.76
2023,4,2,23564.23,23082.63
2022,9,3,45108.49,50852.76
2022,8,3,807.7,727.74
2024,4,2,48.73,307.83
2024,5,2,14732.08,26503.31
2022,7,3,747.26,388.29
2023,2,1,71.25,86.34
2022,12,4,39.28,39.28
2022,12,4,2515.92,3055.34
2024,12,4,40.7,49.29
2024,4,2,204.07,290.27
2024,12,4,40.88,40.96
2022,5,2,178.1,1210.65
2022,5,2,887.6,587.01
2022,6,2,646.77,847.38
2023,10,4,76.49,75.2
2023,2,1,229.05,176.55
2023,2,1,194.12,39.92
2023,7,3,1513.76,1027.06
2022,8,3,2273.71,2316.17
2024,10,4,2395.81,1837.66
2022,12,4,354.48,216.5
2024,6,2,32.11,32.12
2024,2,1,39.1,39.11
2022,8,3,28.0,24.26
2024,11,4,27.86,597.93
2023,8,3,53.59,56.32
2022,10,4,787.53,807.62
2023,5,2,219.25,185.89
2023,7,3,213.95,191.97
2022,12,4,6110.13,2835.77
2023,3,1,1271.64,437.64
2022,11,4,156.72,156.33
2023,12,4,95.01,86.68
2024,3,1,2791.06,4520.52
2022,4,2,55.34,68.24
2023,1,1,28087.6,52729.54
2022,9,3,1271.54,3397.01
2023,7,3,17279.93,16488.9
2023,2,1,254.85,42.71
2023,1,1,24.24,24.24
2022,12,4,42.7,288.15
2024,12,4,448.13,427.0
2023,1,1,24.66,203.97
2024,7,3,108.27,108.27
2023,6,2,1213.31,1630.88
2022,8,3,3916.96,4695.63
2024,10,4,36.49,36.49
2024,4,2,49.56,1049.16
2023,7,3,99.81,117.28
2022,8,3,27.98,27.98
2022,5,2,229.05,229.09
2024,6,2,49.29,49.44
2022,7,3,420.75,437.19
2022,7,3,807.0,61.71
2024,8,3,617.1,558.89
2024,7,3,36.53,27.92
2023,3,1,305.37,1169.39
2022,11,4,338.51,305.47
2022,10,4,32.28,32.28
2024,6,2,27.82,32.11
2024,7,3,1018.18,995.1
2022,6,2,27.98,24.24
2024,5,2,55.88,63.35
2022,9,3,20700.96,20631.24
2023,2,1,554.45,668.41
2022,12,4,27.98,24.24
2022,12,4,787.93,1489.92
2022,9,3,371.44,243.03
2022,9,3,213.36,65.74
2024,1,1,78.41,72.18
2022,10,4,2614.19,2192.6
2023,12,4,30.83,30.83
2022,6,2,6383.53,4129.62
2023,10,4,105.47,82.39
2023,9,3,4388.75,4231.26
2023,1,1,503.92,487.23
2024,3,1,123.76,109.17
2023,8,3,128.32,126.08
2022,6,2,354.51,202.61
2022,11,4,4151.74,3280.73
2024,4,2,131.4,128.62
2022,11,4,8260.46,9226.52
2023,5,2,1839.66,1769.9
2023,10,4,2913.87,668.21
2024,10,4,159.41,27.82
2023,12,4,34.97,34.97
2022,12,4,848.26,1170.46
2024,9,3,56.08,56.07
2024,2,1,26.69,26.7
2023,2,1,24.24,24.24
2024,3,1,75.19,75.19
2023,5,2,468.92,376.86
2024,4,2,62.13,31.04
2024,11,4,55.92,55.87
2022,4,2,537.38,504.09
2022,8,3,288.53,304.48
2024,10,4,1527.06,1918.78
2024,10,4,36.49,75.04
2023,2,1,93.91,101.47
2024,10,4,904.86,928.31
2023,12,4,50.36,1396.82
2022,9,3,3296.69,1853.56
2024,2,1,125.42,125.45
2023,9,3,47.62,1374.93
2024,3,1,3337.28,4573.01
2023,1,1,86.28,509.87
2023,8,3,637.4,34.97
2024,10,4,32.11,27.82
2023,7,3,1269.43,8025.78
2022,8,3,907.92,767.37
2023,9,3,536.14,390.34
2024,9,3,99.31,142.13
2023,2,1,255.63,537.81
2023,2,1,28.0,28.0
2023,10,4,31.41,30.82
2024,4,2,881.03,1498.32
2024,3,1,53.64,53.64
2022,8,3,907.06,2571.38
2022,4,2,62.24,48.71
2023,4,2,41.11,41.07
2024,8,3,7668.92,6415.12
2024,4,2,22282.59,12303.92
2024,6,2,55.88,55.88
2024,3,1,30.83,30.84
2023,2,1,228.95,215.8
2023,7,3,49.06,131.87
2024,9,3,371.44,1066.17
2024,1,1,5844.95,5740.77
2023,4,2,28.08,33.52
2023,4,2,3605.43,552.24
2024,1,1,6598.25,7039.97
2022,8,3,146.46,101.99
2024,5,2,2124.26,598.39
2022,12,4,146.87,139.26
2024,10,4,2454.47,4512.62
2023,7,3,3323.6,3069.22
2024,6,2,2517.11,1871.14
2022,7,3,887.2,503.65
2024,7,3,36.4,27.82
2024,9,3,1158.35,836.2
2024,10,4,27.82,32.15
2024,12,4,458.15,322.99
2023,6,2,143.22,120.64
2024,8,3,1020.63,1225.35
2024,3,1,54.62,822.69
2022,9,3,39.28,39.2
2022,8,3,24.24,24.26
2022,6,2,17.94,17.94
2023,5,2,28.04,28.4
2023,8,3,339.34,367.45
2023,5,2,56.35,56.35
2024,7,3,63.35,55.87
2022,10,4,24.24,24.24
2022,8,3,1090.65,1750.81
2023,2,1,136.68,162.94
2023,11,4,43.21,44.17
2023,7,3,224.89,191.92
2024,8,3,4179.04,3782.46
2024,8,3,277.86,248.46
2023,9,3,5014.69,4312.84
2022,5,2,1189.7,407.21
2022,7,3,321.67,338.18
2024,12,4,6423.99,2657.93
2024,10,4,494.8,342.83
2023,1,1,31.76,27.98
2023,12,4,463.32,390.76
2024,9,3,27.86,28.02
2022,12,4,6605.82,5476.13
2024,5,2,108.17,96.99
2023,4,2,3720.38,701.9
2022,11,4,5757.74,4531.41
2023,8,3,39.15,45.46
2023,8,3,3586.0,4161.84
2023,12,4,30.82,26.7
2024,7,3,36.43,36.4
2022,12,4,927.76,1248.41
2023,6,2,1350.75,2255.78
2022,5,2,55.24,55.29
2022,11,4,55.34,61.77
2022,6,2,544.98,3617.94
2022,9,3,27.98,28.0
2023,7,3,131.81,120.53
2024,7,3,744.03,690.51
2022,6,2,552.64,272.71
2022,6,2,536.57,646.18
2023,11,4,417.61,130.25
2023,6,2,4940.97,4279.63
2022,10,4,2313.93,1472.18
2022,9,3,2253.02,2393.76
2024,9,3,1502.57,1431.18
2024,2,1,628.14,46.6
2022,7,3,2875.48,3597.35
2024,5,2,10585.22,5254.59
2023,4,2,1027.32,179.35
2022,4,2,2634.68,2393.87
2022,11,4,24.24,35.48
2024,3,1,61.3,53.72
2023,12,4,1728.78,2303.45
2024,1,1,1706.75,1684.88
2023,5,2,120.45,86.53
2023,6,2,934.04,1003.3
2023,9,3,867.56,1795.04
2024,9,3,50.02,49.45
2024,4,2,36.37,59.69
2024,9,3,40.82,40.81
2024,3,1,69.34,68.02
2024,1,1,892.28,1652.75
2023,7,3,2143.18,48.8
2024,11,4,1597.06,2263.83
2022,7,3,470.73,421.01
2024,1,1,78.37,86.75
2023,6,2,4022.5,3278.08
2022,11,4,27.98,27.98
2023,9,3,3267.46,434.37
2022,4,2,2537.52,3095.08
2022,6,2,55.22,48.73
2024,6,2,1755.2,1295.41
2023,11,4,30.83,27.2
2022,4,2,2052.32,2413.13
2022,12,4,1008.34,928.03
2022,6,2,17.94,17.94
2022,12,4,109.06,406.14
2023,8,3,2304.38,2583.67
2022,12,4,42.2,48.69
2024,12,4,71.14,63.49
2022,5,2,229.0,164.09
2023,10,4,61.98,53.64
2024,12,4,2524.02,1988.61
2022,6,2,7038.1,1942.19
2023,2,1,136.72,387.66
2022,10,4,24.26,24.26
2024,11,4,548.05,426.08
2023,6,2,41.14,49.8
2024,10,4,32.15,32.11
2024,12,4,55.98,55.92
2024,2,1,19.76,19.76
2023,4,2,32.39,30.88
2024,4,2,33.02,958.16
2022,10,4,42.57,387.41
2024,4,2,9664.66,8568.77
2023,10,4,238.96,235.02
2024,8,3,63.34,71.05
2023,5,2,683.96,536.11
2023,3,1,46.97,3658.42
2022,10,4,288.41,228.98
2022,11,4,24.24,24.3
2024,7,3,63.37,63.37
2022,5,2,24.24,24.24
2022,6,2,1270.39,1048.45
2023,8,3,193.12,235.97
2023,9,3,2570.02,125.8
2024,4,2,141.74,153.23
2022,5,2,78.78,24.24
2022,7,3,553.82,570.1
2022,4,2,48.76,48.69
2022,7,3,48.69,55.2
2023,8,3,933.32,980.51
2022,10,4,5475.18,6040.5
2022,10,4,166.03,213.32
2022,6,2,80.79,1811.82
2022,6,2,28.0,28.0
2023,10,4,31.62,30.88
2024,12,4,48.41,48.41
2022,10,4,305.08,338.39
2022,10,4,46.27,47.6
2024,5,2,113.06,85.83
2023,9,3,53.65,60.8
2024,4,2,363.94,256.84
2022,9,3,189.53,371.27
2022,8,3,42.2,48.73
2023,10,4,85.12,103.98
2024,7,3,2354.31,2607.39
2022,7,3,1789.73,487.58
2024,3,1,62.45,60.82
2024,3,1,105.95,1530.57
2022,11,4,776.11,810.6
2022,9,3,1445.77,1411.18
2023,12,4,3260.3,2878.08
2022,6,2,242.07,242.08
2022,9,3,242.15,216.07
2024,7,3,1086.4,1132.59
2024,6,2,3527.2,2399.23
2022,6,2,24.24,28.08
2022,6,2,24.24,24.24
2023,10,4,4499.64,5585.69
2023,10,4,54.51,53.63
2024,6,2,311.78,349.76
2024,3,1,1623.88,6025.82
2022,10,4,8897.58,8496.56
2023,6,2,265.09,314.4
2022,8,3,2198.48,29.12
2024,5,2,8011.99,1363.49
2024,10,4,32.15,32.15
2022,10,4,580.15,626.18
2022,10,4,27.98,24.24
2022,8,3,71.04,39.22
2022,6,2,165.8,146.73
2024,1,1,9432.83,10004.88
2022,5,2,24.3,24.3
2024,3,1,54.34,50.33
2024,12,4,168.72,116.15
2022,10,4,537.03,537.1
2022,9,3,1411.0,1491.12
2024,11,4,14830.27,15534.51
2022,7,3,24.24,24.24
2024,11,4,7212.65,3724.5
2022,5,2,42.18,48.69
2023,12,4,208.66,125.37
2023,12,4,428.14,391.14
2022,4,2,104.25,113.77
2023,1,1,156.63,185.12
2024,3,1,3485.78,5767.54
2023,3,1,288.43,114.88
2024,7,3,1294.91,1295.74
2023,4,2,523.76,514.28
2023,1,1,189.59,189.6
2023,7,3,86.58,173.37
2024,11,4,70.95,70.8
2024,8,3,766.06,811.42
2022,12,4,767.35,1248.78
2023,10,4,54.51,46.46
2023,2,1,1128.65,290.85
2023,5,2,1235.46,864.54
2023,4,2,191.9,160.98
2022,7,3,1768.77,1964.44
2022,4,2,1365.01,1364.41
2024,11,4,116.41,98.92
2022,8,3,5990.3,19504.39
2024,6,2,15327.04,17138.26
2022,11,4,487.25,437.72
2024,8,3,9467.91,9990.72
2023,4,2,1096.82,1186.74
2023,1,1,10850.02,4389.28
2024,6,2,9604.27,8285.24
2022,11,4,470.99,747.62
2023,4,2,1084.74,1122.51
2022,10,4,3198.14,5166.37
2022,9,3,7199.16,6134.29
2024,4,2,3183.22,3209.46
2024,1,1,11377.61,8701.74
2023,4,2,31.76,27.98
2022,11,4,175.46,43.49
2023,3,1,116.26,104.18
2023,1,1,55.24,61.75
2022,4,2,43.08,59.81
2024,6,2,92.4,76.93
2023,2,1,606.92,586.73
2023,12,4,194.18,179.76
2023,10,4,42.72,82.31
2023,1,1,930.33,2232.19
2024,12,4,40.7,27.82
2023,3,1,26.47,223.4
2024,6,2,21321.92,20050.56
2023,3,1,1689.26,1691.59
2024,6,2,36.41,32.12
2024,2,1,2104.42,1176.47
2024,6,2,24341.05,22693.19
2024,4,2,151.05,155.68
2023,10,4,3534.81,2414.31
2023,2,1,31.72,31.72
2024,6,2,119.55,63.34
2024,10,4,835.76,927.99
2023,2,1,70.46,58.4
2022,9,3,24.24,24.24
2022,11,4,4598.87,5922.4
2024,11,4,27.82,27.82
2023,3,1,50.22,42.18
2022,10,4,13167.42,9844.84
2024,10,4,160.06,69.42
2024,4,2,31.95,34.95
2023,8,3,53.65,63.9
2023,11,4,99.82,92.91
2023,5,2,126.06,102.46
2024,4,2,926.3,1077.04
2022,12,4,8491.84,3317.23
2023,12,4,160.91,75.82
2023,6,2,64.43,391.44
2023,3,1,503.86,486.46
2024,9,3,48.68,55.87
2022,9,3,4548.96,42.18
2022,5,2,109.24,24.76
2024,5,2,7009.4,3763.18
2024,6,2,789.39,78.41
2023,1,1,150.37,470.32
2023,3,1,1495.08,4026.22
2022,4,2,586.98,747.63
2023,9,3,2591.17,2126.67
2023,9,3,252.09,251.86
2024,10,4,7916.32,12219.92
2023,9,3,5352.3,5430.49
2023,8,3,30.83,32.39
2022,6,2,27.98,24.28
2024,3,1,31.04,26.69
2024,2,1,6090.3,5269.6
2023,10,4,54.51,53.63
2024,3,1,47.11,53.63
2023,7,3,280.13,269.13
2023,10,4,73.56,65.97
2024,12,4,36.59,27.82
2023,1,1,666.91,43.09
2024,11,4,5421.4,4663.28
2024,3,1,7082.24,13837.79
2024,4,2,50754.65,52579.75
2023,12,4,627.82,518.11
2023,3,1,305.06,94.94
2023,12,4,30.83,30.84
2023,11,4,3386.82,3269.1
2023,9,3,353.8,219.13
2022,7,3,24.24,24.24
2023,9,3,2923.36,2371.39
2024,4,2,4980.62,4628.21
2023,1,1,4342.21,5073.15
2024,8,3,27.86,27.83
2024,9,3,7536.57,7425.37
2023,6,2,467.94,601.66
2023,4,2,154.76,215.81
2024,8,3,63.38,48.41
2023,7,3,108.62,99.89
2022,8,3,49.85,42.54
2023,6,2,7588.62,7533.45
2024,2,1,2833.18,5012.16
2023,6,2,32.39,32.39
2023,1,1,2875.97,3135.91
2023,1,1,39.28,39.28
2024,1,1,30.83,30.83
2024,8,3,36.4,36.4
2023,10,4,239.87,194.05
2023,11,4,645.72,563.58
2023,4,2,55.3,68.26
2024,9,3,948.47,63.34
2022,12,4,2574.03,5584.24
2024,1,1,7634.44,50.36
2023,4,2,1212.79,1203.49
2022,11,4,1369.25,2211.65
2024,10,4,1596.7,1411.5
2024,12,4,1441.44,3994.45
2024,9,3,2078.44,812.78
2024,2,1,53.63,53.64
2022,4,2,24.24,24.24
2022,12,4,887.76,1299.95
2023,10,4,168.68,208.61
2023,9,3,72.15,62.78
2023,12,4,72.18,72.15
2024,12,4,6384.17,5939.12
2024,4,2,32.12,31.43
2022,11,4,6467.73,5197.46
2023,11,4,111.67,105.7
2024,10,4,12720.5,13618.08
2023,7,3,126.14,28.39
2023,11,4,47.6,1265.84
2024,12,4,188.32,187.64
2024,6,2,141.74,130.7
2024,5,2,880.09,597.77
2024,6,2,32.12,32.12
2023,5,2,864.22,246.63
2022,6,2,4154.97,4272.93
2024,12,4,5684.71,5935.19
2023,9,3,1972.53,2214.71
2024,11,4,55.87,55.87
2024,12,4,618.3,426.89
2022,12,4,42.18,42.18
2024,9,3,556.9,202.13
2023,11,4,372.38,638.25
2024,10,4,5343.43,7589.47
2022,11,4,747.67,1108.45
2023,6,2,677.62,79.2
2023,11,4,19.76,20.13
2023,5,2,563.14,234.26
2023,8,3,1374.93,1189.15
2023,6,2,352.78,393.04
2024,3,1,689.99,2567.32
2023,5,2,49.84,174.02
2022,7,3,7287.98,3961.09
2023,2,1,150.13,150.34
2023,4,2,117.28,117.53
2024,4,2,2118.25,49.54
2024,5,2,2262.18,2423.04
2023,7,3,1189.37,1026.93
2022,6,2,5270.63,13125.67
2023,10,4,39.99,53.55
2022,8,3,55.28,61.75
2023,6,2,3122.01,3562.62
2022,10,4,1351.69,124.03
2024,1,1,1109.67,1418.81
2022,12,4,242.22,242.15
2024,6,2,2192.47,2306.33
2022,6,2,24.24,24.24
2024,5,2,48.42,48.41
2024,11,4,375.4,34.32
2023,2,1,387.66,321.77
2023,2,1,146.9,394.71
2024,6,2,19080.57,10369.08
2022,4,2,149.81,48.69
2024,5,2,27.88,27.88
2023,3,1,701.9,2816.05
2022,4,2,1067.03,307.81
2024,6,2,972.29,695.97
2023,2,1,27.98,24.24
2024,10,4,2316.65,3903.7
2024,4,2,634.48,240.36
2022,10,4,405.2,43.7
2022,12,4,3135.91,3279.69
2024,4,2,78.35,128.38
2023,4,2,1501.07,422.49
2024,4,2,116.28,27.27
2024,4,2,10570.14,11635.11
2024,11,4,49.49,49.49
2023,7,3,62.67,28.04
2022,10,4,279.77,213.36
2022,8,3,68.28,68.26
2023,6,2,3206.57,3650.88
2023,3,1,1108.81,1410.36
2023,1,1,270.14,1316.93
2024,2,1,1065.86,1286.84
2023,12,4,371.78,46.46
2024,7,3,996.68,2651.33
2023,1,1,1574.4,1954.01
2022,12,4,3480.06,49.12
2023,10,4,31.41,30.83
2023,5,2,234.76,214.9
2022,6,2,2031.5,2672.96
2023,11,4,1486.02,1079.58
2024,11,4,32.11,27.82
2022,6,2,7048.55,3920.97
2023,6,2,48.8,56.33
2023,3,1,60.31,48.71
2022,6,2,1260.04,1293.26
2024,1,1,3759.92,318.56
2022,10,4,24.24,24.24
2023,12,4,9275.54,13204.01
2023,4,2,28.1,34.85
2024,12,4,125.99,8189.1
2022,10,4,87.24,705.44
2023,10,4,163.55,279.69
2022,11,4,28.02,28.0
2023,12,4,1905.65,1486.01
2023,6,2,69.32,75.65
2023,1,1,338.19,338.07
2024,9,3,172.64,87.23
2024,3,1,325.85,194.19
2022,12,4,3938.27,3355.56
2023,4,2,684.02,623.71
2022,11,4,706.97,1468.63
2023,12,4,237.58,136.31
2023,1,1,476.41,33.35
2024,10,4,426.08,783.31
2023,5,2,97.78,296.89
2024,6,2,2629.97,2261.5
2023,8,3,28.04,28.08
2024,5,2,32.11,27.83
2023,9,3,26.7,30.83
2024,2,1,645.72,733.81
2023,2,1,28.0,27.98
2024,9,3,10572.73,9998.49
2024,10,4,4698.67,8731.19
2022,9,3,337.37,270.81
2024,7,3,28.01,107.67
2022,7,3,24.26,24.24
2023,12,4,78.39,72.2
2023,6,2,2112.99,2366.14
2023,2,1,55.24,55.24
2023,12,4,2193.1,2016.23
2022,10,4,810.72,2090.24
2024,1,1,27.29,360.97
2024,3,1,1963.14,1353.29
2023,9,3,82.39,82.4
2023,11,4,30.82,39.56
2023,7,3,581.92,468.12
2022,7,3,1250.72,1207.41
2024,3,1,326.71,867.02
2024,10,4,2867.23,2475.2
2023,1,1,810.42,1237.61
2022,7,3,48.78,327.13
2023,6,2,56.34,117.2
2023,7,3,126.08,117.33
2022,7,3,2700.16,2755.0
2023,7,3,79.14,120.5
2024,10,4,32.15,32.11
2023,2,1,967.91,586.77
2024,7,3,2377.36,3021.37
2024,8,3,279.41,445.08
2022,8,3,42.77,18.0
2024,9,3,36.4,36.4
2022,11,4,2130.1,473.09
2024,9,3,27.82,27.86
2022,7,3,3598.33,4504.38
2024,8,3,18792.32,19749.6
2024,6,2,157.53,634.85
2022,8,3,1108.58,1269.76
2023,4,2,87.88,45.13
2022,4,2,89528.55,104251.25
2024,11,4,130.8,108.46
2022,9,3,21892.55,11661.44
2023,2,1,553.29,470.73
2024,10,4,1690.94,2474.04
2023,3,1,7497.93,9818.07
2023,6,2,10612.76,6573.57
2023,8,3,998.48,298.66
2024,12,4,62.81,68.9
2022,11,4,2254.57,2475.07
2023,7,3,41.07,41.1
2023,10,4,266.78,245.68
2023,6,2,2791.85,2559.59
2024,5,2,695.97,857.06
2024,3,1,48.74,35.02
2024,2,1,30.89,26.76
2023,6,2,49.37,371.88
2024,10,4,2056.81,1389.98
2022,10,4,827.57,1870.4
2024,2,1,14366.06,9641.0
2022,5,2,3558.48,3241.18
2023,2,1,1550.92,1490.54
2024,4,2,81.61,80.43
2024,12,4,27.9,27.82
2024,1,1,460.41,510.9
2023,1,1,24.28,42.96
2023,8,3,43.25,45.42
2022,5,2,15659.8,13937.16
2024,8,3,412.77,116.28
2024,5,2,55.87,131.79
2023,10,4,39.86,39.11
2024,3,1,5953.4,13870.44
2024,2,1,690.35,646.3
2023,4,2,2723.0,2546.76
2022,5,2,28.0,28.0
2023,11,4,281.0,357.26
2023,12,4,266.54,237.41
2023,3,1,26.02,24.74
2022,4,2,255.35,215.85
2024,3,1,1547.99,3540.6
2024,2,1,34.97,43.26
2024,3,1,1948.05,2303.2
2024,1,1,1662.6,1949.35
2023,4,2,3312.39,4391.67
2023,9,3,60.82,68.35
2022,6,2,3334.02,2773.14
2022,11,4,747.25,867.62
2024,4,2,85.83,83.65
2024,3,1,47.86,60.79
2023,12,4,1927.81,1972.19
2023,6,2,2745.6,2698.16
2023,9,3,13315.47,12204.21
2023,5,2,4118.05,6687.73
2023,4,2,2202.45,1671.66
2022,7,3,43.06,48.66
2022,9,3,42.18,42.2
2023,1,1,68.28,74.79
2024,11,4,62.51,62.46
2024,10,4,771.65,707.0
2024,3,1,2214.49,1510.7
2022,12,4,242.12,202.69
2023,6,2,8408.41,9526.68
2024,6,2,6248.64,3803.43
2024,10,4,6724.73,62.57
2023,7,3,71.5,109.18
2022,10,4,2414.56,2775.01
2024,12,4,3100.63,3197.5
2024,11,4,8672.66,4638.12
2022,12,4,101.46,101.46
2024,9,3,49.37,56.08
2024,10,4,3422.09,8062.97
2023,3,1,6419.97,10028.37
2022,10,4,54.32,59.87
2023,5,2,41.05,36.7
2023,5,2,1421.46,887.74
2024,10,4,45.98,93.67
2023,6,2,1863.03,2140.62
2023,1,1,28.0,24.24
2023,11,4,1158.82,1218.15
2024,10,4,1722.15,1756.88
2024,8,3,36.48,36.43
2022,8,3,2252.43,2232.53
2024,11,4,36.44,36.53
2023,3,1,32.08,31.72
2024,12,4,97.14,142.07
2024,11,4,444.75,217.68
2023,8,3,32.38,28.06
2024,4,2,32.12,31.71
2022,10,4,1610.61,1550.59
2023,4,2,640.33,676.71
2022,9,3,5946.74,3397.85
2023,3,1,838.42,272.67
2022,4,2,43.65,101.84
2022,12,4,5214.69,5290.81
2024,1,1,4732.91,2112.47
2022,11,4,827.83,827.7
2023,2,1,2811.44,2862.39
2024,5,2,2747.05,5550.18
2022,12,4,371.69,927.69
2024,12,4,36.87,36.4
2024,7,3,27.82,27.82
2024,5,2,55.94,48.35
2022,6,2,79.58,24.9
2024,10,4,27.82,27.82
2023,2,1,270.84,24.98
2022,11,4,3279.69,2534.94
2023,2,1,42.18,42.18
2024,11,4,27.82,27.82
2024,3,1,34.94,30.83
2022,9,3,383.5,327.11
2022,9,3,1008.37,647.09
2023,5,2,4667.15,3954.53
2024,7,3,1128.24,836.0
2024,5,2,2814.79,2977.57
2024,9,3,63.38,63.38
2024,8,3,5642.78,177.69
2023,7,3,32.39,32.39
2022,10,4,4793.24,5236.82
2022,8,3,988.35,1309.65
2023,12,4,2678.88,1355.28
2022,11,4,24.24,24.24
2024,1,1,5665.35,6001.39
2024,8,3,18872.69,29404.27
2024,6,2,1294.57,926.42
2023,6,2,11625.55,6217.45
2024,6,2,11371.88,105.79
2022,6,2,27.98,24.24
2023,8,3,536.45,563.61
2023,4,2,1075.09,3176.22
2023,3,1,42.18,48.69
2022,11,4,1630.97,1770.9
2024,10,4,574.32,7237.46
2024,8,3,49.45,142.16
2024,11,4,2409.9,2237.08
2023,2,1,3698.66,3966.09
2022,4,2,255.54,229.32
2023,10,4,61.99,60.79
2022,5,2,1590.8,1550.58
2023,12,4,2368.92,1486.02
2022,4,2,137.29,177.06
2022,6,2,3195.51,2171.47
2024,2,1,8704.35,9304.18
2024,3,1,31.18,26.69
2023,12,4,128.39,44.21
2022,7,3,202.47,68.35
2024,4,2,167.47,144.96
2022,12,4,6252.4,3458.41
2023,12,4,30.83,30.83
2024,2,1,5453.66,7819.48
2022,5,2,8160.51,2276.89
2024,4,2,27.83,31.0
2023,10,4,4198.46,3078.69
2022,9,3,686.91,487.38
2023,2,1,5188.16,1837.09
2022,5,2,255.24,229.09
2024,6,2,2028.99,1593.68
2022,8,3,24.24,24.24
2024,9,3,96.97,48.46
2022,8,3,39.35,31.8
2022,12,4,1650.48,2253.43
2023,4,2,35.85,31.72
2024,6,2,3067.01,2766.84
2023,7,3,134.83,108.62
2023,12,4,26.69,26.7
2023,10,4,835.48,756.34
2023,7,3,10264.19,10293.39
2024,2,1,800.88,977.63
2022,9,3,137.68,454.04
2023,9,3,43.25,43.25
2023,12,4,213.77,47.4
2024,11,4,100.22,98.88
2024,8,3,2636.56,2914.59
2022,4,2,6989.11,6988.71
2024,11,4,36.49,36.53
2023,11,4,3695.46,3123.16
2024,11,4,712.91,1083.66
2023,6,2,134.88,202.8
2022,7,3,101.28,101.47
2023,2,1,2919.99,2594.23
2024,8,3,27.86,27.85
2024,1,1,711.53,627.38
2024,6,2,27.83,27.88
2022,12,4,520.61,606.8
2023,1,1,3094.59,1391.45
2023,7,3,4277.1,5512.45
2024,11,4,4508.73,4069.7
2022,11,4,903.31,891.43
2023,8,3,445.09,371.88
2023,10,4,114.73,136.38
